5.22 9160.16 25.2398
5.23 9177.87 25.2394
5.24 9195.3 25.2443
5.25 9214.89 25.2729
5.26 9236.25 25.3409
5.27 9256.61 25.3878
5.28 9276.06 25.4231
5.29 9295.62 25.5306
5.3 9316.02 25.5127
5.31 9335.12 25.5382
5.32 9354.34 25.5958
5.33 9374.53 25.6753
5.34 9395.65 25.7504
5.35 9417 25.8223
5.36 9438.55 25.7505
5.37 9460.14 25.7571
5.38 9483.67 25.8376
5.39 9505.79 25.8367
5.4 9529.01 25.9248
5.41 9551.39 25.9312
5.42 9573.33 26.001
5.43 9595.35 25.9944
5.44 9616.59 26.0579
5.45 9638.63 26.1483
5.46 9660.16 26.1912
5.47 9681.77 26.2683
5.48 9699.87 26.3634
5.49 9719.9 26.3727
5.5 9741.27 26.4612
5.51 9762.94 26.5362
5.52 9783.87 26.6132
5.53 9804.96 26.625
5.54 9826.73 26.6339
5.55 9846.43 26.6754
5.56 9867.6 26.7888
5.57 9889.01 26.9095
5.58 9910.27 26.9413
5.59 9930.21 27.0212
5.6 9949.21 27.1285
5.61 9969.35 27.1601
5.62 9989.95 27.21
5.63 10011.4 27.2256
5.64 10032.8 27.2265
5.65 10054.5 27.2406
5.66 10075.3 27.3107
5.67 10094 27.4314
5.68 10112.6 27.4568
5.69 10132.1 27.5
5.7 10152.9 27.575
5.71 10171.7 27.6467
5.72 10191.3 27.7318
5.73 10208.9 27.774
5.74 10227.4 27.8674
5.75 10246.7 28.0202
5.76 10264 28.1295
5.77 10281.2 28.2078
5.78 10300.2 28.2244
5.79 10318.3 28.2323
5.8 10338.4 28.2418
5.81 10357.5 28.3439
5.82 10377.1 28.4053
5.83 10397.2 28.5023
5.84 10418 28.4991
5.85 10436.7 28.5205
5.86 10455.7 28.6443
5.87 10475.3 28.6875
5.88 10495 28.6992
5.89 10514.7 28.7902
5.9 10533.4 28.8688
5.91 10553.6 28.9332
5.92 10573.8 29.0349
5.93 10594.8 29.1228
5.94 10614.8 29.2026
5.95 10634.1 29.2027
5.96 10654.3 29.2215
5.97 10672.7 29.2427
5.98 10691.4 29.3589
5.99 10711.7 29.4193
6 10730.4 29.4573
6.01 10747.5 29.4682
6.02 10767 29.5182
6.03 10783.8 29.6097
6.04 10802.9 29.6942
6.05 10821.9 29.7677
6.06 10841 29.7258
6.07 10861.6 29.7964
6.08 10881.5 29.8745
6.09 10899.6 29.8747
6.1 10918.7 29.924
6.11 10938.1 29.9711
6.12 10958.4 30.0085
6.13 10977.2 30.0222
6.14 10995.4 30.0704
6.15 11015.1 30.1573
6.16 11035.3 30.1495
6.17 11055.3 30.1875
6.18 11076.6 30.2532
6.19 11097.3 30.2451
6.2 11116.6 30.2593
6.21 11135 30.2078
6.22 11153.9 30.2624
6.23 11172.7 30.3322
6.24 11190.6 30.4298
6.25 11209 30.507
6.26 11224.8 30.5671
6.27 11242.3 30.5803
6.28 11259.8 30.6244
6.29 11279 30.7033
6.3 11297.2 30.6841
6.31 11315.5 30.7308
6.32 11334.5 30.7638
6.33 11354 30.8379
6.34 11374.4 30.8921
6.35 11393.6 30.9264
6.36 11412.9 30.9858
6.37 11431.8 31.0711
